"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"5482",46.29,-63.12,2005,3,3,62,2005-03-03,-2.95,-0.79,0.03,73.94,6.64,73.48
"5483",46.29,-63.12,2005,3,4,63,2005-03-04,-1.14,0.18,3.74,84.94,14.84,37.27
"5484",46.29,-63.12,2005,3,5,64,2005-03-05,-0.21,0.58,1.02,81.31,11.55,49.12
"5485",46.29,-63.12,2005,3,6,65,2005-03-06,-0.15,0.07,0.55,75.81,4.74,46.05
"5486",46.29,-63.12,2005,3,7,66,2005-03-07,-1.38,-0.16,0.12,76.38,7.25,62.58
"5487",46.29,-63.12,2005,3,8,67,2005-03-08,-2.04,-0.83,0.82,80.81,7.84,43.09
"5488",46.29,-63.12,2005,3,9,68,2005-03-09,-1.1,1.05,0.52,79.31,7.95,34.7
"5489",46.29,-63.12,2005,3,10,69,2005-03-10,0.67,0.84,12.25,96.5,8.45,22.57
"5490",46.29,-63.12,2005,3,11,70,2005-03-11,0.4,0.83,5.76,93.31,7.67,32.57
"5491",46.29,-63.12,2005,3,12,71,2005-03-12,0.04,0.92,3.82,90.56,8.67,29.59
"5492",46.29,-63.12,2005,3,13,72,2005-03-13,-0.17,0.62,7.51,92.81,8.79,20.91
"5493",46.29,-63.12,2005,3,14,73,2005-03-14,-0.7,0.55,1.8,85.44,10.29,24.54
"5494",46.29,-63.12,2005,3,15,74,2005-03-15,-1.89,0.82,1.96,85.38,7.78,19.48
"5495",46.29,-63.12,2005,3,16,75,2005-03-16,0,1.08,9.02,91.5,12.38,24.85
"5496",46.29,-63.12,2005,3,17,76,2005-03-17,0.63,1.26,0.96,88.56,10.9,30.48
"5497",46.29,-63.12,2005,3,18,77,2005-03-18,0.67,0.98,5.01,94.69,9.64,20.2
"5498",46.29,-63.12,2005,3,19,78,2005-03-19,0.69,1.05,1.91,91.69,9.88,22.7
"5499",46.29,-63.12,2005,3,20,79,2005-03-20,-1.25,1.22,5.02,85.06,9.02,43.52
"5500",46.29,-63.12,2005,3,21,80,2005-03-21,0.05,1.76,12.05,90.38,13.86,21.12
"5501",46.29,-63.12,2005,3,22,81,2005-03-22,-0.38,0.62,1.51,82.19,13.38,40.41
"5502",46.29,-63.12,2005,3,23,82,2005-03-23,-0.81,0.16,7.25,86.31,11.4,24.52
"5503",46.29,-63.12,2005,3,24,83,2005-03-24,-1.1,0.34,2.36,85.94,8.88,34.25
"5504",46.29,-63.12,2005,3,25,84,2005-03-25,-1.3,-0.62,0.22,77.19,8.7,25.98
"5505",46.29,-63.12,2005,3,26,85,2005-03-26,-1.47,0.51,2.33,84.25,7.16,19.45
"5506",46.29,-63.12,2005,3,27,86,2005-03-27,0.54,0.69,5.13,95.31,8.79,20.64
"5507",46.29,-63.12,2005,3,28,87,2005-03-28,0.02,0.64,3.6,88.88,7.98,20.23
"5508",46.29,-63.12,2005,3,29,88,2005-03-29,-1.38,-0.1,2.46,89.44,5.5,22.61
"5509",46.29,-63.12,2005,3,30,89,2005-03-30,-3.74,-0.17,1.12,83.75,6.27,22.62
"5510",46.29,-63.12,2005,3,31,90,2005-03-31,-2.37,-0.63,5.27,85.69,10.07,15.63
"5511",46.29,-63.12,2005,4,1,91,2005-04-01,-3.38,-1.63,2.24,78.19,7.75,21.31
"5512",46.29,-63.12,2005,4,2,92,2005-04-02,-3.52,-1.44,0.88,75.25,6.91,32.25
"5513",46.29,-63.12,2005,4,3,93,2005-04-03,-3.02,-1.67,4,81.06,14.88,17.71
"5514",46.29,-63.12,2005,4,4,94,2005-04-04,-3.92,-1.55,1.2,79,13.26,13.8
"5515",46.29,-63.12,2005,4,5,95,2005-04-05,-2.63,0.27,1.32,81.06,5.87,16.84
"5516",46.29,-63.12,2005,4,6,96,2005-04-06,-1.6,0.66,7.92,92,9.42,11.4
"5517",46.29,-63.12,2005,4,7,97,2005-04-07,0.26,0.74,4.72,90.94,13,15.77
"5518",46.29,-63.12,2005,4,8,98,2005-04-08,-0.58,0.24,2.7,87.44,9.77,19.29
"5519",46.29,-63.12,2005,4,9,99,2005-04-09,-2.14,-0.6,1.38,83.5,6.37,25.59
"5520",46.29,-63.12,2005,4,10,100,2005-04-10,-2.27,-1.08,3.27,85.88,6.5,20.7
"5521",46.29,-63.12,2005,4,11,101,2005-04-11,-1.98,-1.41,0.34,84.69,6.85,21.7
"5522",46.29,-63.12,2005,4,12,102,2005-04-12,-3.13,-1.49,0.27,80,6.41,21.28
"5523",46.29,-63.12,2005,4,13,103,2005-04-13,-2.66,-0.47,1.16,86.5,5.96,17.48
"5524",46.29,-63.12,2005,4,14,104,2005-04-14,-0.45,0.29,16.96,96.31,10.2,9.95
"5525",46.29,-63.12,2005,4,15,105,2005-04-15,-2.06,-0.1,11.45,92.38,10.65,12.44
"5526",46.29,-63.12,2005,4,16,106,2005-04-16,-2.05,-0.35,4.8,88.19,5.93,10.65
"5527",46.29,-63.12,2005,4,17,107,2005-04-17,-2.27,-0.37,3.57,84.06,9.71,14.12
"5528",46.29,-63.12,2005,4,18,108,2005-04-18,-2.42,-0.27,1.42,79.06,14.09,8.79
"5529",46.29,-63.12,2005,4,19,109,2005-04-19,-1.54,0.08,6.66,90.38,14.2,6.96
"5530",46.29,-63.12,2005,4,20,110,2005-04-20,-2.62,-0.32,1.75,82.06,11.95,8.47
"5531",46.29,-63.12,2005,4,21,111,2005-04-21,-1.2,-0.27,7.5,91.75,7.14,6.13
"5532",46.29,-63.12,2005,4,22,112,2005-04-22,-0.92,-0.28,5.46,87.81,10.18,9.31
"5533",46.29,-63.12,2005,4,23,113,2005-04-23,-0.95,-0.21,3.02,87.25,12.2,9.64
"5534",46.29,-63.12,2005,4,24,114,2005-04-24,-0.72,-0.2,2.43,93.81,8.36,9.47
"5535",46.29,-63.12,2005,4,25,115,2005-04-25,-0.6,-0.03,2.48,96.31,8.42,5.41
"5536",46.29,-63.12,2005,4,26,116,2005-04-26,-0.64,0.28,3.26,89.75,5.82,7.22
"5537",46.29,-63.12,2005,4,27,117,2005-04-27,-6.19,-0.6,3.47,89.69,11.73,4.52
"5538",46.29,-63.12,2005,4,28,118,2005-04-28,-6.27,-5.04,0.86,85.5,9.42,5.76
"5539",46.29,-63.12,2005,4,29,119,2005-04-29,-5.38,-2.31,0.36,73.75,5.88,8.42
"5540",46.29,-63.12,2005,4,30,120,2005-04-30,-2.21,1.01,11.22,92.69,11.17,2.73
"5541",46.29,-63.12,2005,5,1,121,2005-05-01,-1.31,-0.24,1.03,82.19,12.46,7.29
"5542",46.29,-63.12,2005,5,2,122,2005-05-02,-1.45,-0.54,0.19,80,7.7,8.7
"5543",46.29,-63.12,2005,5,3,123,2005-05-03,-1.78,-0.06,6.77,89.62,11.82,3.08
"5544",46.29,-63.12,2005,5,4,124,2005-05-04,-1.74,-0.04,7.58,90.69,8.09,3.83
"5545",46.29,-63.12,2005,5,5,125,2005-05-05,-4.1,-1.26,2.6,84.81,7.73,4.57
"5546",46.29,-63.12,2005,5,6,126,2005-05-06,-1.99,-0.41,2.7,89.5,4.95,5.11
"5547",46.29,-63.12,2005,5,7,127,2005-05-07,-3.11,-1.88,0.68,88.12,4.3,4.95
"5548",46.29,-63.12,2005,5,8,128,2005-05-08,-2.07,-0.29,8.42,92.94,12.88,3.6
"5549",46.29,-63.12,2005,5,9,129,2005-05-09,-0.9,-0.44,2.57,93.31,7.67,3.97
"5550",46.29,-63.12,2005,5,10,130,2005-05-10,-2.63,-0.88,3.53,90,9.25,4.19
"5551",46.29,-63.12,2005,5,11,131,2005-05-11,-2.65,-2.18,1.06,87.69,7.45,3.85
"5552",46.29,-63.12,2005,5,12,132,2005-05-12,-2.87,-2.43,0.5,86.69,4.62,4.31
"5553",46.29,-63.12,2005,5,13,133,2005-05-13,-3.49,-1.68,4.75,89.81,8.58,2.37
"5554",46.29,-63.12,2005,5,14,134,2005-05-14,-1.6,-0.66,17.01,93.62,9.43,1.99
"5555",46.29,-63.12,2005,5,15,135,2005-05-15,-2.74,-1.31,1.2,84.81,14.64,2.47
"5556",46.29,-63.12,2005,5,16,136,2005-05-16,-2.64,-1.31,1.68,80.12,10.68,3.01
"5557",46.29,-63.12,2005,5,17,137,2005-05-17,-3.22,-2.26,2.34,80.75,8.63,3.24
"5558",46.29,-63.12,2005,5,18,138,2005-05-18,-3.92,-1.42,11.81,86.94,16.44,2.03
"5559",46.29,-63.12,2005,5,19,139,2005-05-19,-5.78,-2.83,1.81,79.56,9.74,2.45
"5560",46.29,-63.12,2005,5,20,140,2005-05-20,-4.88,-0.93,0.59,78.75,7.94,2.98
"5561",46.29,-63.12,2005,5,21,141,2005-05-21,-2.33,-0.41,8.89,95.12,9.41,1.61
"5562",46.29,-63.12,2005,5,22,142,2005-05-22,-3.99,-0.72,1.73,80.75,9.91,1.93
"5563",46.29,-63.12,2005,5,23,143,2005-05-23,-4.19,-1.32,3.57,86.06,8.02,1.86
"5564",46.29,-63.12,2005,5,24,144,2005-05-24,-2.08,-1.08,19.12,90.06,15.84,1.23
"5565",46.29,-63.12,2005,5,25,145,2005-05-25,-3.25,-2.17,3.45,84.69,9.45,1.31
"5566",46.29,-63.12,2005,5,26,146,2005-05-26,-4.24,-2.4,1.91,87.19,9.38,1.27
"5567",46.29,-63.12,2005,5,27,147,2005-05-27,-5.03,-3.82,0.84,79.19,6.45,1.54
"5568",46.29,-63.12,2005,5,28,148,2005-05-28,-4.91,-3.57,0.54,76.38,4.98,1.8
"5569",46.29,-63.12,2005,5,29,149,2005-05-29,-4.9,-2.26,5.76,87.75,7.15,1.31
"5570",46.29,-63.12,2005,5,30,150,2005-05-30,-4.56,-2.3,1.23,83.88,8.46,1.67
"5571",46.29,-63.12,2005,5,31,151,2005-05-31,-4.29,-3.22,0.84,80.56,8.71,1.06
"5572",46.29,-63.12,2005,6,1,152,2005-06-01,-3.83,-0.48,6.77,89.69,10.23,1.5
"5573",46.29,-63.12,2005,6,2,153,2005-06-02,-1.79,-0.52,4.02,91.81,8.73,1.31
"5574",46.29,-63.12,2005,6,3,154,2005-06-03,-2.46,-0.6,7.31,96.06,8.39,1.23
"5575",46.29,-63.12,2005,6,4,155,2005-06-04,-3.68,-1.4,5.21,91.62,4.51,1.25
"5576",46.29,-63.12,2005,6,5,156,2005-06-05,-4.6,-1.71,2.48,84,5.33,1.21
"5577",46.29,-63.12,2005,6,6,157,2005-06-06,-3.12,-1.07,3.09,95.38,7.09,1.33
"5578",46.29,-63.12,2005,6,7,158,2005-06-07,-5.29,-1.99,3.88,91.5,8.4,1.02
"5579",46.29,-63.12,2005,6,8,159,2005-06-08,-6.35,-3.92,1.36,83.5,6.8,0.98
"5580",46.29,-63.12,2005,6,9,160,2005-06-09,-5.26,-3.31,4.68,85.69,11.41,0.91
"5581",46.29,-63.12,2005,6,10,161,2005-06-10,-7.33,-3.37,2.27,87,11.12,0.9
"5582",46.29,-63.12,2005,6,11,162,2005-06-11,-7.37,-6.09,0.61,89.06,7.96,0.91
"5583",46.29,-63.12,2005,6,12,163,2005-06-12,-6.56,-4.44,0.58,83.69,5.72,0.91
"5584",46.29,-63.12,2005,6,13,164,2005-06-13,-4.35,-2.67,1.96,88.25,6.54,0.99
"5585",46.29,-63.12,2005,6,14,165,2005-06-14,-3.94,-2.62,1.49,82.75,4.91,0.85
"5586",46.29,-63.12,2005,6,15,166,2005-06-15,-5.65,-3.42,1.71,83.88,6.98,0.85
"5587",46.29,-63.12,2005,6,16,167,2005-06-16,-5.75,-5.36,0.62,76.62,3.51,0.88
"5588",46.29,-63.12,2005,6,17,168,2005-06-17,-5.83,-5.32,0.62,77.69,6.52,0.78
"5589",46.29,-63.12,2005,6,18,169,2005-06-18,-6.16,-3.68,0.62,76.06,7.35,0.76
"5590",46.29,-63.12,2005,6,19,170,2005-06-19,-4.84,-2.1,0.99,90.62,6.55,0.85
"5591",46.29,-63.12,2005,6,20,171,2005-06-20,-2.46,-0.39,4.66,92.62,8.97,0.86
"5592",46.29,-63.12,2005,6,21,172,2005-06-21,-4.88,-2.41,1.18,85.94,7.48,0.98
"5593",46.29,-63.12,2005,6,22,173,2005-06-22,-4.74,-3.77,0.51,87.62,7.93,0.89
"5594",46.29,-63.12,2005,6,23,174,2005-06-23,-7.92,-3.65,0.77,82.94,8.97,0.88
"5595",46.29,-63.12,2005,6,24,175,2005-06-24,-9.8,-8.09,0.22,81.62,4.41,0.94
"5596",46.29,-63.12,2005,6,25,176,2005-06-25,-9.39,-6.72,0.6,84.44,5.26,1.02
"5597",46.29,-63.12,2005,6,26,177,2005-06-26,-9.4,-3.67,1.53,88.81,5.45,0.95
"5598",46.29,-63.12,2005,6,27,178,2005-06-27,-4.98,-3.17,0.54,86.12,6.04,1.03
"5599",46.29,-63.12,2005,6,28,179,2005-06-28,-9.04,-5.17,0.26,84.06,3.03,1.07
"5600",46.29,-63.12,2005,6,29,180,2005-06-29,-10.71,-8.63,0.64,92.44,4.54,1.14
"5601",46.29,-63.12,2005,6,30,181,2005-06-30,-11.07,-6.61,0.27,87.5,3.67,1.19
"5602",46.29,-63.12,2005,7,1,182,2005-07-01,-8.04,-1.18,3.16,88.19,9.45,0.95
"5603",46.29,-63.12,2005,7,2,183,2005-07-02,-10.39,-1.07,0.48,86.5,7.94,1.09
"5604",46.29,-63.12,2005,7,3,184,2005-07-03,-10.42,-5.35,0.57,84.06,4.14,1.06
"5605",46.29,-63.12,2005,7,4,185,2005-07-04,-5.02,-1.06,9.66,93.69,9.77,1.19
"5606",46.29,-63.12,2005,7,5,186,2005-07-05,-3.6,-1.31,2.65,84,12.83,1.34
"5607",46.29,-63.12,2005,7,6,187,2005-07-06,-5.31,-3.31,2.21,88.44,6.66,1.23
"5608",46.29,-63.12,2005,7,7,188,2005-07-07,-8.81,-2.77,6.72,95.06,10.86,1.21
"5609",46.29,-63.12,2005,7,8,189,2005-07-08,-11.1,-7.65,0.74,93.25,9.66,1.53
"5610",46.29,-63.12,2005,7,9,190,2005-07-09,-8.86,-1.02,2.78,87.75,12.09,1.4
"5611",46.29,-63.12,2005,7,10,191,2005-07-10,-4.81,-0.88,2.32,89.56,6.91,1.71
"5612",46.29,-63.12,2005,7,11,192,2005-07-11,-6.71,-3.85,2.35,91.62,6.62,1.34
"5613",46.29,-63.12,2005,7,12,193,2005-07-12,-7.81,-5.7,4.64,94.69,11.11,1.79
"5614",46.29,-63.12,2005,7,13,194,2005-07-13,-12.58,-7.95,1.48,92.56,11.16,1.87
"5615",46.29,-63.12,2005,7,14,195,2005-07-14,-12.62,-11.35,0.52,94.75,12.82,1.8
"5616",46.29,-63.12,2005,7,15,196,2005-07-15,-11,-5.59,0.53,88.06,7.59,2.06
"5617",46.29,-63.12,2005,7,16,197,2005-07-16,-10.42,-8.2,0.19,95.19,10.13,1.93
"5618",46.29,-63.12,2005,7,17,198,2005-07-17,-12.2,-9.56,0.35,94.56,5.84,3.42
"5619",46.29,-63.12,2005,7,18,199,2005-07-18,-11.98,-5.81,0.48,94.81,8.83,2.42
"5620",46.29,-63.12,2005,7,19,200,2005-07-19,-13.64,-6.3,0.49,96.06,8,3.88
"5621",46.29,-63.12,2005,7,20,201,2005-07-20,-13.6,-9.4,3.05,97.06,7.64,3.58
"5622",46.29,-63.12,2005,7,21,202,2005-07-21,-12.49,-7.53,9.26,94.81,9.59,3.14
"5623",46.29,-63.12,2005,7,22,203,2005-07-22,-18,-12.7,0.17,91.5,6.83,4.71
"5624",46.29,-63.12,2005,7,23,204,2005-07-23,-17.48,-3.78,3.48,99,10.97,2.85
"5625",46.29,-63.12,2005,7,24,205,2005-07-24,-5.74,-3.12,1.73,94.75,7.53,4.43
"5626",46.29,-63.12,2005,7,25,206,2005-07-25,-5.35,-3.65,2.75,98.19,7.93,3.8
"5627",46.29,-63.12,2005,7,26,207,2005-07-26,-7.12,-3.9,2.51,97.69,6.02,4.1
"5628",46.29,-63.12,2005,7,27,208,2005-07-27,-8.84,-6.66,0.61,94.94,1.27,3.75
"5629",46.29,-63.12,2005,7,28,209,2005-07-28,-9.31,-4.77,3.47,97.06,6.4,4.29
"5630",46.29,-63.12,2005,7,29,210,2005-07-29,-5.06,-3.73,4.59,97.31,8.66,4.34
"5631",46.29,-63.12,2005,7,30,211,2005-07-30,-5.42,-3.71,2.69,97,4.3,4.01
"5632",46.29,-63.12,2005,7,31,212,2005-07-31,-6.7,-5.57,2.14,96.12,3.41,7.5
"5633",46.29,-63.12,2005,8,1,213,2005-08-01,-17.85,-6.6,1.17,94.56,7,5.66
"5634",46.29,-63.12,2005,8,2,214,2005-08-02,-20.32,-15.68,0.48,95.31,7.58,10.39
"5635",46.29,-63.12,2005,8,3,215,2005-08-03,-14.6,-7.9,0.88,98.62,3.72,10.66
"5636",46.29,-63.12,2005,8,4,216,2005-08-04,-7.62,-4.52,0.85,98.56,5.41,10.8
"5637",46.29,-63.12,2005,8,5,217,2005-08-05,-4.39,-1.75,5.92,96.81,8.6,9.48
"5638",46.29,-63.12,2005,8,6,218,2005-08-06,-6.79,-2.59,4.65,96.81,9.27,16.34
"5639",46.29,-63.12,2005,8,7,219,2005-08-07,-13.02,-6.85,2.75,95.31,5.84,34.38
"5640",46.29,-63.12,2005,8,8,220,2005-08-08,-16.62,-11.58,0.78,93.25,8.56,13.6
"5641",46.29,-63.12,2005,8,9,221,2005-08-09,-11.67,-0.64,6.08,93.56,11.91,7.66
"5642",46.29,-63.12,2005,8,10,222,2005-08-10,-13.23,-0.31,1.66,84,12.18,10.82
"5643",46.29,-63.12,2005,8,11,223,2005-08-11,-16.23,-13.35,0.13,82.25,6.85,13.79
"5644",46.29,-63.12,2005,8,12,224,2005-08-12,-16.45,-14.39,0.06,92.25,7.17,14.9
"5645",46.29,-63.12,2005,8,13,225,2005-08-13,-14.82,-9.22,0.78,91.19,5.91,25.99
"5646",46.29,-63.12,2005,8,14,226,2005-08-14,-11.57,-3.83,5.09,99,8.27,16.55
"5647",46.29,-63.12,2005,8,15,227,2005-08-15,-4.73,-3.97,3.46,97.5,6.67,42.06
"5648",46.29,-63.12,2005,8,16,228,2005-08-16,-9.35,-4.79,1.31,94.19,9.85,28.24
"5649",46.29,-63.12,2005,8,17,229,2005-08-17,-10.46,-9.23,2.32,90.31,8.3,56.48
"5650",46.29,-63.12,2005,8,18,230,2005-08-18,-10.38,-7.91,2.59,90.75,7.4,27.76
"5651",46.29,-63.12,2005,8,19,231,2005-08-19,-9.34,-7.51,1.58,93.62,7.69,41
"5652",46.29,-63.12,2005,8,20,232,2005-08-20,-13.4,-8.86,0.46,88.69,6.63,32.04
"5653",46.29,-63.12,2005,8,21,233,2005-08-21,-19.09,-13.33,0.32,93.88,5.98,28.91
"5654",46.29,-63.12,2005,8,22,234,2005-08-22,-18.82,-8.42,1.1,97.62,5.04,69.05
"5655",46.29,-63.12,2005,8,23,235,2005-08-23,-10.24,-4.28,3.19,98.5,6.81,79.63
"5656",46.29,-63.12,2005,8,24,236,2005-08-24,-11.43,-6.29,1,93.81,5.26,23
"5657",46.29,-63.12,2005,8,25,237,2005-08-25,-7.88,-0.57,9.39,94.38,9.19,61.47
"5658",46.29,-63.12,2005,8,26,238,2005-08-26,-9.77,-3.62,1.58,87.44,10.15,33.07
"5659",46.29,-63.12,2005,8,27,239,2005-08-27,-9.81,-2.36,4.93,96.88,9.82,22.08
"5660",46.29,-63.12,2005,8,28,240,2005-08-28,-2.43,-0.84,6.09,94.25,10.11,43.56
"5661",46.29,-63.12,2005,8,29,241,2005-08-29,-12.05,-2.35,2.92,92.75,6.05,56.45
"5662",46.29,-63.12,2005,8,30,242,2005-08-30,-13.27,-4.62,7.08,90.94,8.95,31.85
"5663",46.29,-63.12,2005,8,31,243,2005-08-31,-12.59,-1.81,3.74,90.56,12.38,99.38
"5664",46.29,-63.12,2005,9,1,244,2005-09-01,-13.88,-10.48,0.37,81.44,5.66,69.06
"5665",46.29,-63.12,2005,9,2,245,2005-09-02,-16.61,-12,0.2,78.19,3.59,26.17
"5666",46.29,-63.12,2005,9,3,246,2005-09-03,-17.42,-14.12,0.07,87.69,3.81,136.68
"5667",46.29,-63.12,2005,9,4,247,2005-09-04,-16.25,-12.06,0.2,85.31,5.97,61.84
"5668",46.29,-63.12,2005,9,5,248,2005-09-05,-14.27,-8.64,0.83,91.81,6.37,106.77
"5669",46.29,-63.12,2005,9,6,249,2005-09-06,-15.1,-2.54,4.9,90.25,13.02,31.62
"5670",46.29,-63.12,2005,9,7,250,2005-09-07,-15.74,-13.28,0.5,79.62,7.02,36.09
"5671",46.29,-63.12,2005,9,8,251,2005-09-08,-13.35,-2,7.35,91.12,11.82,53.33
"5672",46.29,-63.12,2005,9,9,252,2005-09-09,-10.43,-4.98,6.67,88.56,12.57,55.27
"5673",46.29,-63.12,2005,9,10,253,2005-09-10,-13.49,-3.82,8.43,90.12,10.02,87.94
"5674",46.29,-63.12,2005,9,11,254,2005-09-11,-15.34,-8.95,1.55,88.81,9.73,51.61
"5675",46.29,-63.12,2005,9,12,255,2005-09-12,-16.7,-13.38,0.5,84.5,3.3,80.1
"5676",46.29,-63.12,2005,9,13,256,2005-09-13,-13.05,-9.57,0.65,89,6.88,44.27
"5677",46.29,-63.12,2005,9,14,257,2005-09-14,-12.26,-11.36,0.79,88.19,5.7,45.76
"5678",46.29,-63.12,2005,9,15,258,2005-09-15,-12.3,-7.77,1.4,88.62,12.12,45.96
"5679",46.29,-63.12,2005,9,16,259,2005-09-16,-10.65,-7.24,0.87,90.25,4.64,43.91
"5680",46.29,-63.12,2005,9,17,260,2005-09-17,-8.49,-6.81,1.23,93.12,5.68,57.36
"5681",46.29,-63.12,2005,9,18,261,2005-09-18,-10.38,-5.39,3.37,96.62,5.8,53.62
"5682",46.29,-63.12,2005,9,19,262,2005-09-19,-14.81,-10.73,0.1,87.5,11.66,59.88
"5683",46.29,-63.12,2005,9,20,263,2005-09-20,-13.88,-10.27,1.27,85.25,5.8,58.44
"5684",46.29,-63.12,2005,9,21,264,2005-09-21,-10.78,-5.18,1.89,95.19,9.28,70.3
"5685",46.29,-63.12,2005,9,22,265,2005-09-22,-11.64,-8.16,0.93,90.62,7.95,83.2
"5686",46.29,-63.12,2005,9,23,266,2005-09-23,-11.71,-6.44,3.26,92.88,7.91,98.2
"5687",46.29,-63.12,2005,9,24,267,2005-09-24,-10.53,-7.45,0.69,89.31,9.58,160.77
"5688",46.29,-63.12,2005,9,25,268,2005-09-25,-12.78,-8.12,0.74,94.06,8.3,77.39
"5689",46.29,-63.12,2005,9,26,269,2005-09-26,-13.5,-10.06,0.95,88.69,7.6,69.64
"5690",46.29,-63.12,2005,9,27,270,2005-09-27,-13.46,-5.35,1.4,89.62,9.29,90.06
"5691",46.29,-63.12,2005,9,28,271,2005-09-28,-12.54,-5.35,1.61,83.38,8.89,74.27
"5692",46.29,-63.12,2005,9,29,272,2005-09-29,-15.15,-10.88,0.9,83.06,11.27,98.92
"5693",46.29,-63.12,2005,9,30,273,2005-09-30,-15.56,-11.13,0.26,81.62,10.97,68.13
"5694",46.29,-63.12,2005,10,1,274,2005-10-01,-12.27,-2.45,1.93,95.81,8.49,101.42
"5695",46.29,-63.12,2005,10,2,275,2005-10-02,-4.17,-2.38,5.62,91.31,9.94,120.35
"5696",46.29,-63.12,2005,10,3,276,2005-10-03,-8.83,-1.42,10.29,90.06,21.15,148.7
"5697",46.29,-63.12,2005,10,4,277,2005-10-04,-10.41,-7.27,0.78,85.81,10.91,96.63
"5698",46.29,-63.12,2005,10,5,278,2005-10-05,-11.63,-9.6,0.58,81.25,6.73,107.38
"5699",46.29,-63.12,2005,10,6,279,2005-10-06,-11.35,-5.91,0.8,87.62,9.37,102.14
"5700",46.29,-63.12,2005,10,7,280,2005-10-07,-10.89,-3.31,1.88,90.44,9.16,84.46
"5701",46.29,-63.12,2005,10,8,281,2005-10-08,-13.92,-11.1,0.48,79.06,12.56,88.05
"5702",46.29,-63.12,2005,10,9,282,2005-10-09,-13.85,-1.99,2.88,90.5,9.34,90.33
"5703",46.29,-63.12,2005,10,10,283,2005-10-10,-15.37,-4.21,0.88,87.88,5.27,83.98
"5704",46.29,-63.12,2005,10,11,284,2005-10-11,-16.03,-11.65,0.49,81.69,5.08,100.48
"5705",46.29,-63.12,2005,10,12,285,2005-10-12,-14.49,-12.74,0.45,81.81,5.99,114.13
"5706",46.29,-63.12,2005,10,13,286,2005-10-13,-14.12,-9.04,0.61,81.06,7.41,175.54
"5707",46.29,-63.12,2005,10,14,287,2005-10-14,-11.49,-5.52,8.02,91.5,11.84,85.77
"5708",46.29,-63.12,2005,10,15,288,2005-10-15,-11.35,-7.68,4.6,90.69,8.22,131.46
"5709",46.29,-63.12,2005,10,16,289,2005-10-16,-12.8,-11.2,0.27,80.25,7.07,102.68
"5710",46.29,-63.12,2005,10,17,290,2005-10-17,-11.2,-5.42,1.99,94,7.5,121.57
"5711",46.29,-63.12,2005,10,18,291,2005-10-18,-9.7,-3.74,1.12,90.31,2.61,109.95
"5712",46.29,-63.12,2005,10,19,292,2005-10-19,-6.35,-3.16,0.75,92.56,2.29,94.48
"5713",46.29,-63.12,2005,10,20,293,2005-10-20,-6.39,-4.82,0.33,90.88,6.77,101.2
"5714",46.29,-63.12,2005,10,21,294,2005-10-21,-4.7,-1.35,1.72,94.5,7.09,113.09
"5715",46.29,-63.12,2005,10,22,295,2005-10-22,-3.94,-2.96,6.8,94.75,7.26,100.31
"5716",46.29,-63.12,2005,10,23,296,2005-10-23,-7.92,-3.26,0.63,87.94,13.73,116.27
"5717",46.29,-63.12,2005,10,24,297,2005-10-24,-8.88,-6.49,2.67,87.06,4.12,115.81
"5718",46.29,-63.12,2005,10,25,298,2005-10-25,-9.12,-7.01,0.17,83.06,9.63,117.23
"5719",46.29,-63.12,2005,10,26,299,2005-10-26,-8.36,-5.24,0.05,79.25,9.37,117.26
"5720",46.29,-63.12,2005,10,27,300,2005-10-27,-10.04,-4.56,0.55,81.75,7.01,118.88
"5721",46.29,-63.12,2005,10,28,301,2005-10-28,-5.56,-0.32,5.03,94.81,8.89,125.93
"5722",46.29,-63.12,2005,10,29,302,2005-10-29,-5.96,-2.63,1.77,89.56,5.68,138.46
"5723",46.29,-63.12,2005,10,30,303,2005-10-30,-6.19,-4.45,0.8,87,3.99,135.63
"5724",46.29,-63.12,2005,10,31,304,2005-10-31,-6.85,-3.69,1.05,90.44,4.91,121.3
"5725",46.29,-63.12,2005,11,1,305,2005-11-01,-7.03,-4.22,0.55,85.12,5.14,122.08
"5726",46.29,-63.12,2005,11,2,306,2005-11-02,-7.61,-6.05,0.76,79.94,5.52,172.78
"5727",46.29,-63.12,2005,11,3,307,2005-11-03,-9.3,-6.49,1.64,89.62,3.62,135.58
"5728",46.29,-63.12,2005,11,4,308,2005-11-04,-9.52,-7.56,0.29,78.5,5.99,136.07
"5729",46.29,-63.12,2005,11,5,309,2005-11-05,-11.53,-7.58,0.29,78.5,3.79,151.38
"5730",46.29,-63.12,2005,11,6,310,2005-11-06,-11,-1.76,2.11,90.38,5.67,140.18
"5731",46.29,-63.12,2005,11,7,311,2005-11-07,-4.13,-1.11,2.74,94.75,2.53,134.2
"5732",46.29,-63.12,2005,11,8,312,2005-11-08,-9.87,-5.02,1.88,89.06,5.24,140.68
"5733",46.29,-63.12,2005,11,9,313,2005-11-09,-8.54,-5.92,1.13,90.81,4.96,137.45
"5734",46.29,-63.12,2005,11,10,314,2005-11-10,-9.77,-7.35,0.79,80.44,8.8,142.2
"5735",46.29,-63.12,2005,11,11,315,2005-11-11,-8.8,-6.62,3.95,89.5,11.17,139.62
